,date,SO2,NO2,NO,NOX,O3,CO,MP10,MP25
15069,2019-05-27 15:00:00,,,,,24.0,0.21,25.0,14.0
15070,2019-05-27 16:00:00,2.17,5.37,1.7392,6.9934,,0.22,26.0,10.0
15071,2019-05-27 17:00:00,2.33,6.45,2.1286,8.44225,21.0,,31.0,7.0
15072,2019-05-27 18:00:00,2.58,13.09,6.2722,19.0566,16.0,0.25,33.0,6.0
15073,2019-05-27 19:00:00,6.2,22.42,15.5224,37.3441,8.0,0.32,34.0,11.0
15074,2019-05-27 20:00:00,2.55,12.37,3.81343,15.9314,17.0,0.31,46.0,17.0
15075,2019-05-27 21:00:00,3.75,19.58,10.054,29.1692,11.0,0.29,39.0,18.0
15076,2019-05-27 22:00:00,9.91,22.87,19.7146,41.9163,5.0,0.38,44.0,16.0
15077,2019-05-27 23:00:00,20.99,17.61,4.97402,22.2299,10.0,0.26,51.0,16.0
15078,2019-05-28 00:00:00,22.38,13.85,1.7048,15.3099,13.0,0.25,54.0,14.0
15079,2019-05-28 01:00:00,23.18,11.86,1.44715,13.0957,14.0,0.23,47.0,9.0
15080,2019-05-28 02:00:00,15.03,9.01,1.29087,10.137,17.0,0.2,34.0,9.0
15081,2019-05-28 03:00:00,10.89,9.54,1.21428,10.5839,16.0,0.17,23.0,9.0
15082,2019-05-28 04:00:00,7.54,7.28,1.16075,8.30377,19.0,0.16,21.0,9.0
15083,2019-05-28 05:00:00,21.17,6.82,2.95298,9.62094,20.0,0.19,17.0,5.0
15084,2019-05-28 06:00:00,161.12,18.4,21.5883,39.362,7.0,0.39,29.0,11.0
15085,2019-05-28 07:00:00,146.5,17.62,39.2868,56.0147,8.0,0.19,45.0,20.0
15086,2019-05-28 08:00:00,83.26,16.38,21.455,37.2402,7.0,0.26,52.0,27.0
15087,2019-05-28 09:00:00,62.56,16.4,29.8344,45.5123,8.0,0.33,61.0,32.0
15088,2019-05-28 10:00:00,14.85,7.33,4.71192,11.8565,14.0,0.2,77.0,33.0
15089,2019-05-28 11:00:00,19.2,8.25,6.00711,14.037,14.0,0.24,66.0,30.0
15090,2019-05-28 12:00:00,10.1,9.36,6.3987,15.5077,17.0,0.26,60.0,26.0
15091,2019-05-28 13:00:00,6.65,16.36,11.9982,27.9116,17.0,0.34,59.0,23.0
15092,2019-05-28 14:00:00,3.22,8.93,5.51542,14.2143,22.0,0.28,57.0,20.0
15093,2019-05-28 15:00:00,2.64,5.03,2.06328,6.97885,27.0,0.23,56.0,17.0
15094,2019-05-28 16:00:00,2.93,9.74,2.64462,12.1943,22.0,0.24,52.0,14.0
15095,2019-05-28 17:00:00,2.79,11.53,2.16728,13.4866,19.0,0.29,47.0,13.0
15096,2019-05-28 18:00:00,2.68,14.2,4.09725,18.0138,17.0,0.33,56.0,15.0
15097,2019-05-28 19:00:00,2.95,22.83,11.8726,34.157,10.0,0.49,55.0,15.0
15098,2019-05-28 20:00:00,2.53,8.86,2.24912,10.933,22.0,0.34,55.0,19.0
15099,2019-05-28 21:00:00,2.7,15.62,5.09068,20.3835,14.0,0.4,55.0,20.0
15100,2019-05-28 22:00:00,10.46,19.45,6.0151,25.0695,10.0,0.36,55.0,20.0
15101,2019-05-28 23:00:00,15.58,25.46,14.6782,39.5049,5.0,0.35,56.0,19.0
15270,2019-06-05 00:00:00,2.3,7.03,1.80858,8.70161,18.0,0.28,27.0,16.0
15271,2019-06-05 01:00:00,2.56,8.31,1.62135,9.77168,15.0,0.27,25.0,18.0
15272,2019-06-05 02:00:00,6.06,11.46,2.37645,13.6192,11.0,0.21,35.0,17.0
15273,2019-06-05 03:00:00,15.95,14.12,3.57502,17.4136,8.0,0.2,36.0,18.0
15274,2019-06-05 04:00:00,9.59,13.47,4.14132,17.339,6.0,0.2,32.0,19.0
15275,2019-06-05 05:00:00,28.83,16.71,16.9842,33.165,5.0,0.21,31.0,18.0
15276,2019-06-05 06:00:00,23.46,14.19,12.7883,26.5572,5.0,0.26,45.0,22.0
15277,2019-06-05 07:00:00,166.09,14.41,30.6265,44.325,6.0,0.46,55.0,29.0
15278,2019-06-05 08:00:00,92.7,16.6,29.2662,45.1481,6.0,0.51,67.0,37.0
15279,2019-06-05 09:00:00,69.36,16.51,33.1283,48.8547,6.0,0.4,79.0,39.0
15280,2019-06-05 10:00:00,31.42,12.66,21.6853,33.8107,7.0,0.27,99.0,45.0
15281,2019-06-05 11:00:00,18.86,12.73,18.0902,30.3402,8.0,0.29,107.0,48.0
15282,2019-06-05 12:00:00,11.14,13.52,14.2053,27.2859,11.0,0.31,110.0,44.0
15283,2019-06-05 13:00:00,7.2,15.53,17.0506,32.0695,10.0,0.36,104.0,45.0
15284,2019-06-05 14:00:00,5.75,16.62,14.0968,30.2378,13.0,0.37,102.0,43.0
15285,2019-06-05 15:00:00,7.44,13.58,10.3,23.5081,12.0,0.28,87.0,35.0
15286,2019-06-05 16:00:00,3.09,10.16,4.10385,14.0358,15.0,0.28,76.0,30.0
15287,2019-06-05 17:00:00,2.57,7.56,2.36042,9.76643,17.0,0.24,66.0,24.0
15288,2019-06-05 18:00:00,2.6,13.84,6.95135,20.4652,11.0,0.34,67.0,22.0
15289,2019-06-05 19:00:00,2.68,12.19,3.53913,15.4823,11.0,0.34,82.0,25.0
15290,2019-06-05 20:00:00,2.65,14.4,7.54181,21.5938,9.0,0.42,101.0,32.0
15291,2019-06-05 21:00:00,2.49,7.35,2.68327,9.87482,16.0,0.29,99.0,33.0
15292,2019-06-05 22:00:00,2.86,10.43,4.48747,14.6879,11.0,0.32,73.0,26.0
15293,2019-06-05 23:00:00,2.48,5.36,2.06452,7.30298,17.0,0.24,64.0,23.0
15366,2019-06-09 00:00:00,40.42,18.88,11.8913,30.2865,7.0,0.47,85.0,33.0
15367,2019-06-09 01:00:00,13.54,15.02,2.25248,16.998,9.0,0.31,74.0,37.0
15368,2019-06-09 02:00:00,24.89,18.01,17.0586,34.5212,6.0,0.34,63.0,32.0
15369,2019-06-09 03:00:00,20.97,16.86,10.4298,26.8587,6.0,0.29,62.0,29.0
15370,2019-06-09 04:00:00,40.16,16.56,18.0933,34.105,6.0,0.3,58.0,23.0
15371,2019-06-09 05:00:00,129.58,20.85,36.1989,56.1482,5.0,0.29,60.0,24.0
15372,2019-06-09 06:00:00,135.73,21.66,47.0428,67.6278,5.0,0.26,70.0,30.0
15373,2019-06-09 07:00:00,74.67,17.77,28.3304,45.3808,6.0,0.26,71.0,33.0
15374,2019-06-09 08:00:00,43.7,17.06,18.5382,35.0438,7.0,0.28,63.0,32.0
15375,2019-06-09 09:00:00,12.61,11.49,9.44562,20.6034,10.0,0.3,53.0,26.0
15376,2019-06-09 10:00:00,9.22,10.99,8.81268,19.4878,12.0,0.34,37.0,22.0
15377,2019-06-09 11:00:00,8.84,12.34,12.1472,24.1021,13.0,0.31,35.0,22.0
15378,2019-06-09 12:00:00,5.3,8.99,5.02045,13.786,18.0,0.31,29.0,25.0
15379,2019-06-09 13:00:00,2.87,6.81,3.0592,9.71414,24.0,0.31,39.0,25.0
15380,2019-06-09 14:00:00,2.82,7.05,3.37652,10.2606,26.0,0.3,48.0,19.0
15381,2019-06-09 15:00:00,2.64,4.92,1.89177,6.70304,27.0,0.24,43.0,17.0
15382,2019-06-09 16:00:00,2.47,4.18,2.01035,6.09168,26.0,0.23,32.0,14.0
15383,2019-06-09 17:00:00,2.47,4.47,1.78225,6.15309,26.0,0.22,25.0,10.0
15384,2019-06-09 18:00:00,2.74,14.65,4.75965,19.1019,17.0,0.44,30.0,9.0
15385,2019-06-09 19:00:00,6.63,15.63,5.71501,21.0055,13.0,0.28,35.0,13.0
15386,2019-06-09 20:00:00,7.09,17.06,7.00576,23.6924,12.0,0.49,32.0,13.0
15387,2019-06-09 21:00:00,6.51,11.94,1.92155,13.6428,16.0,0.28,39.0,16.0
15388,2019-06-09 22:00:00,5.2,13.14,2.45388,15.3496,14.0,0.27,33.0,16.0
15389,2019-06-09 23:00:00,126.22,20.41,43.9722,63.367,6.0,0.47,37.0,15.0
15390,2019-06-10 00:00:00,101.56,21.6,16.8311,37.8239,7.0,0.37,54.0,22.0
15391,2019-06-10 01:00:00,26.65,17.68,4.03337,21.3697,9.0,0.3,56.0,26.0
15392,2019-06-10 02:00:00,76.21,20.2,36.3315,55.6471,5.0,0.57,55.0,26.0
15393,2019-06-10 03:00:00,39.39,19.2,20.2628,38.8414,5.0,0.39,56.0,28.0
15394,2019-06-10 04:00:00,68.2,17.56,23.696,40.6073,5.0,0.55,64.0,30.0
15395,2019-06-10 05:00:00,152.95,20.34,30.9328,50.4677,6.0,1.08,85.0,40.0
15396,2019-06-10 06:00:00,86.36,19.1,14.1052,32.6884,6.0,0.67,100.0,51.0
15397,2019-06-10 07:00:00,26.98,19.58,19.4856,38.4524,5.0,0.4,80.0,47.0
15398,2019-06-10 08:00:00,42.54,20.27,25.1288,44.6869,6.0,0.39,65.0,38.0
15399,2019-06-10 09:00:00,55.63,18.3,45.2911,62.5874,6.0,0.33,60.0,29.0
15400,2019-06-10 10:00:00,12.67,9.53,10.0832,19.3071,13.0,0.32,58.0,29.0
15401,2019-06-10 11:00:00,4.98,6.54,2.9246,9.31387,17.0,0.29,54.0,28.0
15402,2019-06-10 12:00:00,4.54,6.43,3.24195,9.52235,17.0,0.26,45.0,22.0
15403,2019-06-10 13:00:00,4.62,6.22,3.15437,9.22456,20.0,0.25,41.0,16.0
15404,2019-06-10 14:00:00,3.53,5.55,2.31625,7.74565,23.0,0.25,35.0,17.0
15405,2019-06-10 15:00:00,3.43,5.99,2.46572,8.32387,23.0,0.27,38.0,16.0
15406,2019-06-10 16:00:00,,6.18,3.06253,9.09917,22.0,0.25,36.0,16.0
15407,2019-06-10 17:00:00,1.94,5.9,3.00965,8.7744,,0.24,35.0,11.0
15408,2019-06-10 18:00:00,2.89,7.89,2.3803,10.1071,18.0,0.28,38.0,6.0
15409,2019-06-10 19:00:00,2.57,8.98,2.4321,11.2294,18.0,0.3,47.0,9.0
15410,2019-06-10 20:00:00,3.49,21.58,15.5001,36.4969,7.0,0.49,51.0,12.0
15411,2019-06-10 21:00:00,58.14,23.77,30.3468,53.2644,5.0,0.51,54.0,17.0
15412,2019-06-10 22:00:00,43.43,23.74,34.092,56.9204,5.0,0.44,55.0,24.0
15413,2019-06-10 23:00:00,28.99,22.07,25.1355,46.4608,5.0,0.42,56.0,26.0
15438,2019-06-12 00:00:00,7.97,14.35,3.89598,17.9615,12.0,0.21,29.0,11.0
15439,2019-06-12 01:00:00,51.24,16.34,10.8559,26.772,7.0,0.32,34.0,10.0
15440,2019-06-12 02:00:00,344.68,17.49,34.3518,51.028,8.0,0.95,50.0,18.0
15441,2019-06-12 03:00:00,101.64,17.06,12.7958,29.3859,6.0,0.41,72.0,35.0
15442,2019-06-12 04:00:00,12.06,9.31,2.43753,11.5663,14.0,0.16,63.0,34.0
15443,2019-06-12 05:00:00,5.75,6.58,1.35857,7.80974,18.0,0.14,50.0,24.0
15444,2019-06-12 06:00:00,5.88,7.57,3.07583,10.4824,18.0,0.14,30.0,17.0
15445,2019-06-12 07:00:00,4.82,7.91,4.03647,11.7606,18.0,0.16,25.0,11.0
15446,2019-06-12 08:00:00,6.44,9.36,4.4765,13.6158,16.0,0.16,25.0,9.0
15447,2019-06-12 09:00:00,5.66,7.21,3.83447,10.8702,18.0,0.15,25.0,8.0
15448,2019-06-12 10:00:00,2.34,5.3,2.62852,7.80319,20.0,0.15,25.0,8.0
15449,2019-06-12 11:00:00,2.51,5.66,3.03063,8.55524,20.0,0.16,26.0,8.0
15450,2019-06-12 12:00:00,2.45,4.52,2.15207,6.56953,23.0,0.18,28.0,10.0
15451,2019-06-12 13:00:00,2.01,3.94,1.7077,5.56372,24.0,0.18,38.0,11.0
15452,2019-06-12 14:00:00,2.17,3.73,1.3726,5.02183,24.0,0.19,46.0,14.0
15453,2019-06-12 15:00:00,2.13,4.01,1.46978,5.39147,25.0,0.22,51.0,15.0
15454,2019-06-12 16:00:00,2.17,4.28,1.5477,5.73408,24.0,0.19,47.0,13.0
15455,2019-06-12 17:00:00,2.24,5.58,2.25688,7.71482,24.0,0.21,46.0,13.0
15456,2019-06-12 18:00:00,2.0,4.35,1.57567,5.83225,25.0,0.21,41.0,12.0
15457,2019-06-12 19:00:00,2.06,3.9,1.54375,5.36042,27.0,0.2,41.0,13.0
15458,2019-06-12 20:00:00,2.05,3.92,1.49942,5.3356,28.0,0.24,30.0,9.0
15459,2019-06-12 21:00:00,2.05,3.61,1.24692,4.78132,30.0,0.31,26.0,9.0
15460,2019-06-12 22:00:00,1.97,3.56,1.24868,4.73124,28.0,0.25,20.0,9.0
15461,2019-06-12 23:00:00,1.98,3.17,1.15872,4.26162,29.0,0.16,14.0,7.0
15462,2019-06-13 00:00:00,2.3,5.66,1.76563,7.30927,23.0,0.2,13.0,6.0
15463,2019-06-13 01:00:00,9.32,10.89,3.87373,14.5345,10.0,0.16,8.0,10.0
15464,2019-06-13 02:00:00,14.71,13.95,4.84063,18.4983,10.0,0.26,,
15465,2019-06-13 03:00:00,7.98,10.52,2.19393,12.5117,11.0,0.31,44.0,
15466,2019-06-13 04:00:00,12.89,9.27,2.28613,11.374,13.0,0.35,40.0,5.0
15467,2019-06-13 05:00:00,4.45,6.58,2.3503,8.78644,16.0,0.32,29.0,12.0
15468,2019-06-13 06:00:00,7.23,7.82,2.55765,10.219,15.0,0.31,24.0,15.0
15469,2019-06-13 07:00:00,5.47,8.43,2.93972,11.1894,16.0,0.36,33.0,15.0
15470,2019-06-13 08:00:00,4.33,16.0,14.0031,29.5334,8.0,0.44,43.0,16.0
15471,2019-06-13 09:00:00,3.26,16.25,12.5361,28.3368,7.0,0.38,57.0,17.0
15472,2019-06-13 10:00:00,16.86,14.31,11.8415,25.7456,9.0,0.36,61.0,3.0
15473,2019-06-13 11:00:00,3.04,6.27,2.69335,8.82346,16.0,0.39,47.0,3.0
15474,2019-06-13 12:00:00,2.26,5.71,2.81238,8.38377,18.0,0.37,37.0,7.0
15475,2019-06-13 13:00:00,1.86,4.94,2.48097,7.30586,21.0,0.37,27.0,10.0
15476,2019-06-13 14:00:00,2.01,5.87,2.75872,8.49619,22.0,0.34,24.0,10.0
15477,2019-06-13 15:00:00,1.43,4.51,1.80898,6.21675,23.0,0.33,24.0,11.0
15478,2019-06-13 16:00:00,1.96,4.36,1.53233,5.80194,23.0,0.31,23.0,4.0
15479,2019-06-13 17:00:00,1.96,5.53,1.61022,7.0267,22.0,0.34,24.0,5.0
15480,2019-06-13 18:00:00,1.96,12.64,5.9731,18.3224,14.0,0.4,25.0,8.0
15481,2019-06-13 19:00:00,4.64,16.79,8.23544,24.6342,10.0,0.35,25.0,6.0
15482,2019-06-13 20:00:00,6.36,18.46,9.92122,27.9349,8.0,0.44,23.0,5.0
15483,2019-06-13 21:00:00,10.34,20.64,15.2199,35.297,6.0,0.4,27.0,8.0
15484,2019-06-13 22:00:00,35.04,22.05,36.9473,58.0754,8.0,0.67,34.0,10.0
15485,2019-06-13 23:00:00,175.44,19.75,19.386,38.5179,9.0,0.67,51.0,22.0
15486,2019-06-14 00:00:00,238.81,19.01,25.9807,44.2858,8.0,0.53,70.0,32.0
15487,2019-06-14 01:00:00,116.42,15.42,13.7224,28.6826,5.0,0.4,81.0,44.0
15488,2019-06-14 02:00:00,79.72,14.59,15.5533,29.6669,5.0,0.38,80.0,47.0
15489,2019-06-14 03:00:00,32.27,16.34,9.05521,24.9937,4.0,0.32,76.0,44.0
15490,2019-06-14 04:00:00,16.63,14.63,6.13233,20.4393,6.0,0.31,61.0,35.0
15491,2019-06-14 05:00:00,5.51,6.95,1.98628,8.79524,12.0,0.28,40.0,22.0
15492,2019-06-14 06:00:00,2.93,6.39,3.30965,9.55048,14.0,0.27,23.0,12.0
15493,2019-06-14 07:00:00,4.96,10.13,6.10908,15.9847,12.0,0.29,13.0,9.0
15494,2019-06-14 08:00:00,7.6,10.71,6.86077,17.2905,12.0,0.29,10.0,7.0
15495,2019-06-14 09:00:00,24.08,12.14,10.4734,22.2561,10.0,0.32,10.0,8.0
15496,2019-06-14 10:00:00,7.75,9.05,6.46093,15.2701,14.0,0.28,13.0,10.0
15497,2019-06-14 11:00:00,5.32,6.79,4.56292,11.1704,18.0,0.28,16.0,13.0
15498,2019-06-14 12:00:00,2.46,5.11,2.92955,7.91209,24.0,0.29,18.0,14.0
15499,2019-06-14 13:00:00,2.31,4.88,1.9979,6.77262,25.0,0.27,17.0,5.0
15500,2019-06-14 14:00:00,2.49,6.91,2.70972,9.47282,23.0,0.28,16.0,3.0
15501,2019-06-14 15:00:00,2.29,5.08,2.15967,7.12696,24.0,0.26,17.0,4.0
15502,2019-06-14 16:00:00,2.08,4.3,1.75537,5.96387,26.0,0.27,20.0,2.0
15503,2019-06-14 17:00:00,2.05,6.2,1.84617,7.9244,24.0,0.31,21.0,3.0
15504,2019-06-14 18:00:00,2.16,17.94,8.4722,25.9937,13.0,0.61,23.0,3.0
15505,2019-06-14 19:00:00,2.11,19.12,7.40876,26.1081,11.0,0.65,36.0,10.0
15506,2019-06-14 20:00:00,2.29,21.94,12.0591,33.461,9.0,0.86,45.0,18.0
15507,2019-06-14 21:00:00,2.54,15.26,4.01146,18.9657,14.0,0.55,52.0,24.0
15508,2019-06-14 22:00:00,2.28,15.69,4.90428,20.2677,13.0,0.58,44.0,21.0
15509,2019-06-14 23:00:00,5.56,17.7,8.67667,25.9614,11.0,0.5,35.0,16.0
15510,2019-06-15 00:00:00,4.51,15.3,4.84323,19.8221,10.0,0.38,32.0,14.0
15511,2019-06-15 01:00:00,19.71,16.5,6.37677,22.5189,7.0,0.35,29.0,12.0
15512,2019-06-15 02:00:00,89.1,20.76,20.4229,40.5347,5.0,0.36,35.0,16.0
15513,2019-06-15 03:00:00,178.15,19.33,36.3218,54.7791,6.0,0.34,44.0,20.0
15514,2019-06-15 04:00:00,176.11,19.82,27.5099,46.5893,6.0,0.32,53.0,25.0
15515,2019-06-15 05:00:00,114.41,18.49,21.5025,39.3637,5.0,0.31,63.0,32.0
15516,2019-06-15 06:00:00,138.07,19.24,25.1902,43.7339,5.0,0.29,77.0,42.0
15517,2019-06-15 07:00:00,57.31,18.86,13.2146,31.568,5.0,0.3,79.0,44.0
15518,2019-06-15 08:00:00,63.76,18.14,16.7444,34.3348,6.0,0.3,70.0,38.0
15519,2019-06-15 09:00:00,45.15,16.56,21.1075,37.0769,8.0,0.31,58.0,32.0
15520,2019-06-15 10:00:00,15.55,10.8,8.77985,19.2741,15.0,0.26,49.0,26.0
15521,2019-06-15 11:00:00,4.5,6.01,3.04698,8.91293,23.0,0.24,36.0,20.0
15522,2019-06-15 12:00:00,2.39,3.72,1.46618,5.10881,26.0,0.22,30.0,14.0
15523,2019-06-15 13:00:00,2.27,4.17,1.60468,5.68016,27.0,0.24,27.0,5.0
15524,2019-06-15 14:00:00,2.34,4.02,1.4415,5.37675,28.0,0.24,22.0,1.0
15525,2019-06-15 15:00:00,2.24,3.83,1.39863,5.15118,28.0,0.24,19.0,1.0
15526,2019-06-15 16:00:00,2.11,4.02,1.36612,5.30508,28.0,0.25,19.0,2.0
15527,2019-06-15 17:00:00,2.39,9.76,4.14628,13.6902,22.0,0.32,19.0,3.0
15528,2019-06-15 18:00:00,3.8,11.91,4.16754,15.8264,19.0,0.32,21.0,4.0
15529,2019-06-15 19:00:00,92.53,19.55,7.46711,26.5951,10.0,0.37,27.0,6.0
15530,2019-06-15 20:00:00,26.71,16.59,8.89406,25.0827,10.0,0.37,36.0,11.0
15531,2019-06-15 21:00:00,81.2,18.91,10.6489,29.0975,8.0,0.57,43.0,16.0
15532,2019-06-15 22:00:00,26.6,16.6,6.32223,22.5642,9.0,0.47,48.0,19.0
15533,2019-06-15 23:00:00,12.57,15.91,3.92093,19.5242,11.0,0.45,49.0,20.0
15534,2019-06-16 00:00:00,56.43,21.1,17.1233,37.6244,6.0,0.48,51.0,21.0
15535,2019-06-16 01:00:00,114.77,19.72,24.682,43.7054,6.0,0.49,55.0,24.0
15536,2019-06-16 02:00:00,102.1,18.44,12.934,30.8843,7.0,0.3,60.0,26.0
15537,2019-06-16 03:00:00,148.35,19.18,21.6266,40.1636,7.0,0.34,54.0,23.0
15538,2019-06-16 04:00:00,101.15,21.37,18.7963,39.5314,5.0,0.32,62.0,31.0
15539,2019-06-16 05:00:00,26.56,15.52,3.21989,18.4459,9.0,0.26,60.0,32.0
15540,2019-06-16 06:00:00,27.71,12.92,4.90503,17.5408,11.0,0.33,46.0,23.0
15541,2019-06-16 07:00:00,132.3,18.94,23.0846,41.3672,6.0,1.11,45.0,22.0
15542,2019-06-16 08:00:00,69.63,17.7,17.0356,34.1909,7.0,0.31,50.0,25.0
15543,2019-06-16 09:00:00,147.26,15.89,20.1802,35.5002,8.0,0.29,52.0,26.0
15544,2019-06-16 10:00:00,24.46,8.92,7.28517,15.947,15.0,0.25,55.0,28.0
15545,2019-06-16 11:00:00,4.89,5.56,3.14585,8.57027,21.0,0.23,42.0,23.0
15546,2019-06-16 12:00:00,2.83,4.38,1.9011,6.18225,24.0,0.25,33.0,16.0
15547,2019-06-16 13:00:00,2.62,3.92,1.44093,5.27691,26.0,0.25,28.0,10.0
15548,2019-06-16 14:00:00,2.55,3.96,1.51802,5.39152,26.0,0.25,21.0,6.0
15549,2019-06-16 15:00:00,2.6,3.73,1.36782,5.02046,27.0,0.26,16.0,5.0
15550,2019-06-16 16:00:00,2.42,3.8,1.3549,5.07283,27.0,0.26,14.0,5.0
15551,2019-06-16 17:00:00,2.19,4.3,1.30112,5.51728,27.0,0.27,14.0,5.0
15552,2019-06-16 18:00:00,2.38,9.17,3.00885,11.9838,23.0,0.32,14.0,4.0
15553,2019-06-16 19:00:00,3.65,16.63,6.082,22.3597,16.0,0.61,18.0,6.0
15554,2019-06-16 20:00:00,13.13,20.59,5.31815,25.4991,8.0,0.59,32.0,15.0
15555,2019-06-16 21:00:00,46.84,24.64,24.7668,48.6351,6.0,0.72,43.0,20.0
15556,2019-06-16 22:00:00,95.04,19.62,13.826,32.9246,8.0,0.53,55.0,27.0
15557,2019-06-16 23:00:00,98.02,17.12,4.23637,21.0201,7.0,0.42,68.0,35.0
15678,2019-06-22 00:00:00,12.56,15.74,4.52918,19.9512,9.0,0.33,74.0,25.0
15679,2019-06-22 01:00:00,85.21,19.37,10.4715,29.372,8.0,0.98,75.0,23.0
15680,2019-06-22 02:00:00,54.9,19.0,11.9625,30.4719,6.0,0.56,86.0,35.0
15681,2019-06-22 03:00:00,19.9,16.77,4.02832,20.4679,5.0,0.41,86.0,39.0
15682,2019-06-22 04:00:00,10.62,14.13,2.07313,15.9449,9.0,0.35,82.0,34.0
15683,2019-06-22 05:00:00,52.27,19.38,16.4566,35.2741,5.0,0.35,78.0,31.0
15684,2019-06-22 06:00:00,21.98,17.55,6.03646,23.2197,5.0,0.37,74.0,30.0
15685,2019-06-22 07:00:00,61.06,18.45,17.0163,34.9099,5.0,0.37,77.0,32.0
15686,2019-06-22 08:00:00,263.12,20.8,49.9638,69.6519,7.0,0.34,83.0,36.0
15687,2019-06-22 09:00:00,67.09,15.28,23.5913,38.2596,6.0,0.36,100.0,46.0
15688,2019-06-22 10:00:00,43.17,14.08,18.8795,32.4394,8.0,0.34,115.0,51.0
15689,2019-06-22 11:00:00,34.38,13.26,14.959,27.7725,9.0,0.34,117.0,52.0
15690,2019-06-22 12:00:00,10.29,14.46,10.5477,24.6113,14.0,0.38,117.0,50.0
15691,2019-06-22 13:00:00,7.84,12.6,6.87748,19.1738,18.0,0.36,113.0,44.0
15692,2019-06-22 14:00:00,4.58,8.47,3.99042,12.2694,25.0,0.37,103.0,37.0
15693,2019-06-22 15:00:00,4.31,8.14,3.37463,11.3308,27.0,0.35,89.0,31.0
15694,2019-06-22 16:00:00,4.04,4.45,2.32785,6.66812,27.0,0.25,79.0,28.0
15695,2019-06-22 17:00:00,3.93,4.61,1.9052,6.41073,26.0,0.24,70.0,24.0
15696,2019-06-22 18:00:00,4.55,15.01,4.20108,18.9137,17.0,0.43,73.0,20.0
15697,2019-06-22 19:00:00,13.3,17.17,5.97985,22.7817,14.0,0.41,90.0,23.0
15698,2019-06-22 20:00:00,34.01,17.26,5.3509,22.2541,13.0,0.48,94.0,27.0
15699,2019-06-22 21:00:00,9.06,12.6,2.05095,14.4211,15.0,0.4,99.0,33.0
15700,2019-06-22 22:00:00,5.4,7.05,1.70212,8.6111,19.0,0.29,92.0,30.0
15701,2019-06-22 23:00:00,18.73,13.85,3.84353,17.4185,12.0,0.44,79.0,24.0
15798,2019-06-27 00:00:00,17.9,17.66,7.78982,25.0507,7.0,0.31,66.0,23.0
15799,2019-06-27 01:00:00,12.31,17.47,3.93137,21.0651,8.0,0.26,62.0,22.0
15800,2019-06-27 02:00:00,16.66,18.85,8.1115,26.5361,6.0,0.31,54.0,20.0
15801,2019-06-27 03:00:00,53.23,20.11,20.3193,39.7903,6.0,0.4,55.0,20.0
15802,2019-06-27 04:00:00,10.17,16.03,3.19168,18.9225,9.0,0.23,55.0,21.0
15803,2019-06-27 05:00:00,8.18,16.64,4.16633,20.4794,8.0,0.23,48.0,17.0
15804,2019-06-27 06:00:00,49.61,19.13,23.1927,41.661,6.0,0.32,47.0,15.0
15805,2019-06-27 07:00:00,337.48,18.82,67.5752,85.0424,8.0,0.49,58.0,23.0
15806,2019-06-27 08:00:00,236.26,18.42,63.6058,80.7366,7.0,0.29,84.0,40.0
15807,2019-06-27 09:00:00,153.99,20.09,62.0093,80.809,7.0,0.26,93.0,47.0
15808,2019-06-27 10:00:00,28.84,16.98,27.4535,43.7387,7.0,0.28,95.0,47.0
15809,2019-06-27 11:00:00,7.33,10.4,8.15536,18.2616,14.0,0.23,84.0,37.0
15810,2019-06-27 12:00:00,3.78,7.11,4.62075,11.5444,20.0,0.18,71.0,26.0
15811,2019-06-27 13:00:00,3.46,5.78,3.57359,9.20245,24.0,0.19,53.0,16.0
15812,2019-06-27 14:00:00,3.37,4.76,2.44893,7.09743,26.0,0.24,40.0,14.0
15813,2019-06-27 15:00:00,2.81,4.45,2.64158,6.98361,28.0,0.29,36.0,16.0
15814,2019-06-27 16:00:00,2.66,4.75,2.29388,6.92927,27.0,0.31,36.0,16.0
15815,2019-06-27 17:00:00,2.63,6.67,2.71657,9.23695,25.0,0.29,34.0,13.0
15816,2019-06-27 18:00:00,2.67,14.62,8.38179,22.6371,17.0,0.32,29.0,9.0
15817,2019-06-27 19:00:00,2.56,10.57,5.84637,16.157,20.0,0.25,30.0,10.0
15818,2019-06-27 20:00:00,4.86,10.15,4.78602,14.7006,20.0,0.27,27.0,10.0
15819,2019-06-27 21:00:00,6.86,13.3,5.05997,18.0718,16.0,0.31,26.0,11.0
15820,2019-06-27 22:00:00,8.21,11.89,4.29298,15.925,17.0,0.28,28.0,12.0
15821,2019-06-27 23:00:00,4.06,6.56,3.04635,9.45471,21.0,0.25,29.0,13.0
15894,2019-07-01 00:00:00,4.69,8.28,2.07298,10.1926,11.0,0.36,64.0,29.0
15895,2019-07-01 01:00:00,3.25,8.47,1.8656,10.1763,9.0,0.38,57.0,25.0
15896,2019-07-01 02:00:00,166.61,15.11,44.4522,58.6309,8.0,0.55,54.0,23.0
15897,2019-07-01 03:00:00,68.16,14.17,15.0478,28.7603,6.0,0.31,64.0,31.0
15898,2019-07-01 04:00:00,19.5,12.88,2.16476,14.8077,8.0,0.25,56.0,29.0
15899,2019-07-01 05:00:00,20.3,14.29,5.62185,19.6019,7.0,0.25,44.0,23.0
15900,2019-07-01 06:00:00,16.17,13.51,10.9705,24.0973,8.0,0.23,35.0,18.0
