FECHA (YYMMDD);HORA (HHMM);;
051023;0100;87;
051023;0200;95;
051023;0300;97;
051023;0400;99;
051023;0500;99;
051023;0600;99;
051023;0700;99;
051023;0800;99;
051023;0900;94;
051023;1000;86;
051023;1100;83;
051023;1200;65;
051023;1300;59;
051023;1400;60;
051023;1500;65;
051023;1600;55;
051023;1700;40;
051023;1800;43;
051023;1900;45;
051023;2000;66;
051023;2100;75;
051023;2200;75;
051023;2300;71;
051024;0000;70;
051024;0100;81;
051024;0200;84;
051024;0300;77;
051024;0400;86;
051024;0500;90;
051024;0600;90;
051024;0700;88;
051024;0800;84;
051024;0900;70;
051024;1000;62;
051024;1100;58;
051024;1200;49;
051024;1300;48;
051024;1400;42;
051024;1500;33;
051024;1600;38;
051024;1700;42;
051024;1800;45;
051024;1900;54;
051024;2000;60;
051024;2100;63;
051024;2200;73;
051024;2300;79;
051025;0000;76;
051025;0100;73;
051025;0200;69;
051025;0300;74;
051025;0400;77;
051025;0500;82;
051025;0600;86;
051025;0700;86;
051025;0800;69;
051025;0900;56;
051025;1000;53;
051025;1100;58;
051025;1200;61;
051025;1300;59;
051025;1400;59;
051025;1500;61;
051025;1600;60;
051025;1700;58;
051025;1800;57;
051025;1900;66;
051025;2000;80;
051025;2100;81;
051025;2200;82;
051025;2300;88;
051026;0000;93;
051026;0100;96;
051026;0200;89;
051026;0300;82;
051026;0400;89;
051026;0500;99;
051026;0600;93;
051026;0700;84;
051026;0800;71;
051026;0900;59;
051026;1000;52;
051026;1100;46;
051026;1200;41;
051026;1300;39;
051026;1400;37;
051026;1500;40;
051026;1600;40;
051026;1700;44;
051026;1800;51;
051026;1900;52;
051026;2000;54;
051026;2100;65;
051026;2200;74;
051026;2300;66;
051027;0000;65;
051027;0100;74;
051027;0200;77;
051027;0300;81;
051027;0400;85;
051027;0500;85;
051027;0600;92;
051027;0700;95;
051027;0800;84;
051027;0900;57;
051027;1000;48;
051027;1100;49;
051027;1200;46;
051027;1300;42;
051027;1400;37;
051027;1500;39;
051027;1600;41;
051027;1700;40;
051027;1800;38;
051027;1900;35;
051027;2000;43;
051027;2100;51;
