FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
181022;1300;;;1,85117;
181022;1400;;;1,83248;
181022;1500;;;1,83427;
181022;1600;;;1,83363;
181022;1700;;;1,84153;
181022;1800;;;1,89927;
181022;1900;;;1,85177;
181022;2000;;;1,85248;
181022;2100;;;1,8527;
181022;2200;;;1,85187;
181022;2300;;;1,8948;
181023;0000;;;1,88163;
181023;0100;;;1,88372;
181023;0200;;;1,88652;
181023;0300;;;1,87392;
181023;0400;;;1,87525;
181023;0500;;;1,86853;
181023;0600;;;1,86862;
181023;0700;;;1,8698;
181023;0800;;;1,85195;
181023;0900;;;1,84748;
181023;1000;;;1,84625;
181023;1100;;;1,91302;
181023;1200;;;1,86012;
181023;1300;;;1,84408;
181023;1400;;;1,84168;
181023;1500;;;1,84275;
181023;1600;;;1,84277;
181023;1700;;;1,84372;
181023;1800;;;1,84843;
181023;1900;;;1,84827;
181023;2000;;;1,8946;
181023;2100;;;1,97273;
181023;2200;;;1,91663;
181023;2300;;;1,89657;
181024;0000;;;1,88595;
181024;0100;;;1,8769;
181024;0200;;;1,88717;
181024;0300;;;1,88808;
181024;0400;;;1,89347;
181024;0500;;;1,90772;
181024;0600;;;1,9029;
181024;0700;;;1,87545;
181024;0800;;;1,87802;
181024;0900;;;1,91443;
181024;1000;;;1,90213;
181024;1100;;;1,86978;
181024;1200;;;1,8555;
181024;1300;;;1,85537;
181024;1400;;;1,84263;
181024;1500;;;1,84308;
181024;1600;;;1,84752;
181024;1700;;;1,84298;
181024;1800;;;1,84138;
181024;1900;;;1,85085;
181024;2000;;;1,84133;
181024;2100;;;1,84645;
181024;2200;;;1,8645;
181024;2300;;;1,85883;
181025;0000;;;1,88033;
181025;0100;;;1,8753;
181025;0200;;;1,87383;
181025;0300;;;1,8639;
181025;0400;;;1,85918;
181025;0500;;;1,8694;
181025;0600;;;1,91758;
181025;0700;;;1,90672;
181025;0800;;;1,89222;
181025;0900;;;1,86365;
181025;1000;;;1,91315;
181025;1100;;;1,85017;
181025;1200;;;1,85163;
181025;1300;;;1,8467;
181025;1400;;;1,85018;
181025;1500;;;1,84847;
181025;1600;;;;
181025;1700;;;;
181025;1800;;;;
181025;1900;;;1,98408;
181025;2000;;;1,95532;
181025;2100;;;1,97513;
181025;2200;;;1,98307;
181025;2300;;;2,05793;
181026;0000;;;2,02668;
181026;0100;;;2,01618;
181026;0200;;;1,99397;
181026;0300;;;2,01585;
181026;0400;;;2,09833;
181026;0500;;;2,06567;
181026;0600;;;2,1184;
181026;0700;;;2,07393;
181026;0800;;;2,06532;
181026;0900;;;2,0326;
181026;1000;;;2,0106;
181026;1100;;;1,93497;
181026;1200;;;1,9322;
181026;1300;;;1,92573;
181026;1400;;;1,9246;
181026;1500;;;1,9293;
181026;1600;;;1,92245;
181026;1700;;;1,92742;
181026;1800;;;1,94233;
181026;1900;;;1,95182;
181026;2000;;;1,9482;
181026;2100;;;1,95478;
181026;2200;;;1,95748;
181026;2300;;;1,9535;
181027;0000;;;1,9555;
181027;0100;;;1,95282;
181027;0200;;;1,95188;
181027;0300;;;1,9447;
181027;0400;;;1,9445;
181027;0500;;;1,9874;
181027;0600;;;2,02582;
181027;0700;;;2,00382;
181027;0800;;;1,9606;
181027;0900;;;1,95738;
181027;1000;;;1,93088;
181027;1100;;;1,92487;
181027;1200;;;1,91755;
181027;1300;;;1,90827;
181027;1400;;;1,91368;
181027;1500;;;1,91147;
181027;1600;;;1,90488;
181027;1700;;;1,90978;
181027;1800;;;1,9185;
181027;1900;;;1,93952;
181027;2000;;;1,95502;
181027;2100;;;1,95598;
181027;2200;;;1,94913;
181027;2300;;;1,96853;
181028;0000;;;1,9554;
181028;0100;;;1,9604;
181028;0200;;;1,96723;
181028;0300;;;1,99277;
181028;0400;;;1,96993;
181028;0500;;;1,98087;
181028;0600;;;2,03648;
181028;0700;;;2,07705;
181028;0800;;;2,10518;
181028;0900;;;2,22948;
181028;1000;;;1,98925;
181028;1100;;;1,9551;
181028;1200;;;1,92177;
181028;1300;;;1,91248;
181028;1400;;;1,91788;
181028;1500;;;1,91553;
181028;1600;;;1,91797;
181028;1700;;;1,91747;
181028;1800;;;1,91912;
181028;1900;;;1,91788;
181028;2000;;;1,917;
181028;2100;;;1,92408;
181028;2200;;;1,92155;
181028;2300;;;1,92755;
181029;0000;;;1,9234;
181029;0100;;;1,92687;
181029;0200;;;1,91877;
181029;0300;;;1,91747;
181029;0400;;;1,92065;
181029;0500;;;1,92315;
181029;0600;;;1,93037;
181029;0700;;;2,03712;
181029;0800;;;1,9293;
181029;0900;;;1,92993;
181029;1000;;;1,9276;
181029;1100;;;1,92577;
181029;1200;;;1,9208;
181029;1300;;;1,9122;
181029;1400;;;1,91345;
181029;1500;;;1,90943;
181029;1600;;;1,90243;
181029;1700;;;1,91523;
181029;1800;;;1,92357;
181029;1900;;;1,92868;
181029;2000;;;1,92285;
181029;2100;;;1,92527;
181029;2200;;;1,91583;
181029;2300;;;1,92832;
181030;0000;;;1,92223;
181030;0100;;;1,96745;
181030;0200;;;1,93168;
181030;0300;;;1,94758;
181030;0400;;;1,99233;
181030;0500;;;1,91962;
181030;0600;;;1,91933;
181030;0700;;;2,17429;
181030;0800;;;2,28015;
181030;0900;;;1,94767;
181030;1000;;;1,99997;
181030;1100;;;1,91117;
181030;1200;;;2,62658;
181030;1300;;;1,90488;
181030;1400;;;1,90775;
181030;1500;;;1,90593;
181030;1600;;;1,90705;
181030;1700;;;1,91372;
181030;1800;;;1,91612;
181030;1900;;;1,92968;
181030;2000;;;1,93395;
181030;2100;;;1,91495;
181030;2200;;;1,9191;
181030;2300;;;1,91528;
181031;0000;;;1,95655;
181031;0100;;;1,94648;
181031;0200;;;1,98872;
181031;0300;;;1,97018;
181031;0400;;;1,97442;
181031;0500;;;1,99035;
181031;0600;;;1,96762;
181031;0700;;;1,92733;
181031;0800;;;1,94577;
181031;0900;;;1,97663;
181031;1000;;;1,97408;
181031;1100;;;1,9432;
181031;1200;;;1,9251;
181031;1300;;;1,92177;
181031;1400;;;1,92912;
181031;1500;;;;
181031;1600;;;;
181031;1700;;;1,92091;
181031;1800;;;1,94197;
181031;1900;;;1,93763;
181031;2000;;;1,93152;
181031;2100;;;1,94595;
181031;2200;;;2,00507;
181031;2300;;;2,02012;
181101;0000;;;2,05582;
181101;0100;;;2,04223;
181101;0200;;;2,07992;
181101;0300;;;2,07698;
181101;0400;;;2,04879;
181101;0500;;;2,09498;
181101;0600;;;2,15482;
181101;0700;;;2,02715;
181101;0800;;;1,99355;
181101;0900;;;1,98252;
181101;1000;;;1,9947;
181101;1100;;;1,9488;
181101;1200;;;1,9216;
181101;1300;;;1,91758;
181101;1400;;;1,90973;
181101;1500;;;1,90768;
181101;1600;;;1,90373;
181101;1700;;;1,91268;
181101;1800;;;1,91517;
181101;1900;;;1,93128;
181101;2000;;;1,92615;
181101;2100;;;1,98647;
181101;2200;;;1,98618;
181101;2300;;;2,00805;
181102;0000;;;1,9833;
181102;0100;;;1,96878;
181102;0200;;;1,97948;
181102;0300;;;1,94575;
181102;0400;;;1,95727;
181102;0500;;;1,97633;
181102;0600;;;1,9567;
181102;0700;;;1,94532;
181102;0800;;;1,94578;
181102;0900;;;1,92643;
181102;1000;;;1,92895;
181102;1100;;;1,90453;
181102;1200;;;1,90482;
181102;1300;;;1,9007;
181102;1400;;;1,89642;
181102;1500;;;1,8962;
181102;1600;;;1,90202;
181102;1700;;;1,90712;
181102;1800;;;1,90652;
181102;1900;;;1,91992;
181102;2000;;;1,94703;
181102;2100;;;1,94028;
181102;2200;;;1,93345;
181102;2300;;;2,01247;
181103;0000;;;2,0094;
181103;0100;;;2,01918;
181103;0200;;;1,99088;
181103;0300;;;1,96412;
181103;0400;;;1,9778;
181103;0500;;;2,01933;
181103;0600;;;2,04762;
181103;0700;;;1,97703;
181103;0800;;;1,97773;
181103;0900;;;1,97477;
181103;1000;;;1,92778;
181103;1100;;;1,90917;
181103;1200;;;1,90563;
181103;1300;;;1,90005;
181103;1400;;;1,90327;
181103;1500;;;1,90532;
181103;1600;;;1,90313;
181103;1700;;;1,91173;
181103;1800;;;1,91157;
181103;1900;;;1,92387;
181103;2000;;;1,93313;
181103;2100;;;1,9668;
181103;2200;;;2,01278;
181103;2300;;;1,99122;
181104;0000;;;1,98833;
181104;0100;;;1,99885;
181104;0200;;;2,03425;
181104;0300;;;2,0736;
181104;0400;;;2,07693;
181104;0500;;;2,01982;
181104;0600;;;1,99805;
181104;0700;;;1,99073;
181104;0800;;;1,96233;
181104;0900;;;1,94713;
181104;1000;;;1,9413;
181104;1100;;;1,91767;
181104;1200;;;1,89957;
181104;1300;;;1,90085;
181104;1400;;;1,90432;
181104;1500;;;1,89422;
181104;1600;;;1,89603;
181104;1700;;;1,90053;
181104;1800;;;1,90525;
181104;1900;;;2,03063;
181104;2000;;;1,98432;
181104;2100;;;1,99202;
181104;2200;;;2,0297;
181104;2300;;;2,02578;
181105;0000;;;2,03322;
181105;0100;;;2,03902;
181105;0200;;;2,0744;
181105;0300;;;2,0898;
181105;0400;;;2,09255;
181105;0500;;;2,02;
181105;0600;;;2,03415;
181105;0700;;;2,03618;
181105;0800;;;2,01097;
181105;0900;;;2,00197;
181105;1000;;;1,9637;
181105;1100;;;1,9209;
181105;1200;;;1,93467;
181105;1300;;;1,92498;
181105;1400;;;1,92348;
181105;1500;;;1,91642;
181105;1600;;;1,90928;
181105;1700;;;1,93095;
181105;1800;;;1,93025;
181105;1900;;;1,96865;
181105;2000;;;1,95478;
181105;2100;;;1,96162;
181105;2200;;;1,95688;
181105;2300;;;1,95488;
181106;0000;;;1,94828;
181106;0100;;;1,99002;
181106;0200;;;1,97548;
181106;0300;;;1,97183;
181106;0400;;;1,97843;
181106;0500;;;1,98323;
181106;0600;;;1,99003;
181106;0700;;;2,04385;
181106;0800;;;1,98698;
181106;0900;;;1,93817;
181106;1000;;;1,93447;
181106;1100;;;1,948;
181106;1200;;;1,95872;
181106;1300;;;1,91852;
181106;1400;;;1,91687;
181106;1500;;;1,94948;
181106;1600;;;1,91195;
181106;1700;;;1,90687;
181106;1800;;;1,92047;
181106;1900;;;1,92667;
181106;2000;;;1,9308;
181106;2100;;;1,93237;
181106;2200;;;1,96702;
181106;2300;;;2,03025;
181107;0000;;;2,03048;
181107;0100;;;2,019;
181107;0200;;;1,98637;
181107;0300;;;1,96193;
181107;0400;;;1,97622;
181107;0500;;;1,96635;
181107;0600;;;1,96853;
181107;0700;;;2,00198;
181107;0800;;;1,95972;
181107;0900;;;1,93758;
181107;1000;;;1,92175;
181107;1100;;;1,9172;
181107;1200;;;1,87925;
181107;1300;;;1,91193;
181107;1400;;;1,85255;
181107;1500;;;;
181107;1600;;;;
181107;1700;;;1,87168;
181107;1800;;;1,89662;
181107;1900;;;1,92378;
181107;2000;;;1,94183;
181107;2100;;;1,9611;
181107;2200;;;1,9622;
181107;2300;;;1,93787;
181108;0000;;;1,94242;
181108;0100;;;1,94102;
181108;0200;;;1,9392;
181108;0300;;;1,93498;
181108;0400;;;1,93702;
181108;0500;;;1,92657;
181108;0600;;;1,93738;
181108;0700;;;1,9278;
181108;0800;;;1,92927;
181108;0900;;;1,93908;
181108;1000;;;1,9333;
181108;1100;;;1,91313;
181108;1200;;;1,89388;
181108;1300;;;1,89755;
181108;1400;;;1,87483;
181108;1500;;;1,87218;
181108;1600;;;1,87175;
181108;1700;;;1,88703;
181108;1800;;;1,89665;
181108;1900;;;1,91485;
181108;2000;;;1,92855;
181108;2100;;;1,94523;
181108;2200;;;1,94927;
181108;2300;;;1,96238;
181109;0000;;;1,95878;
181109;0100;;;1,97207;
181109;0200;;;1,97513;
181109;0300;;;1,95573;
181109;0400;;;1,95382;
181109;0500;;;1,9748;
181109;0600;;;2,00667;
181109;0700;;;1,99108;
181109;0800;;;1,9635;
181109;0900;;;2,02728;
181109;1000;;;2,00048;
181109;1100;;;1,92203;
181109;1200;;;1,90953;
181109;1300;;;1,88602;
181109;1400;;;1,87908;
181109;1500;;;1,88033;
181109;1600;;;1,88445;
181109;1700;;;1,89565;
181109;1800;;;1,91873;
181109;1900;;;1,92727;
181109;2000;;;1,9189;
181109;2100;;;1,93048;
181109;2200;;;1,93533;
181109;2300;;;1,96793;
181110;0000;;;1,98673;
181110;0100;;;1,99835;
181110;0200;;;1,98102;
181110;0300;;;2,00193;
181110;0400;;;2,01135;
181110;0500;;;1,99013;
181110;0600;;;2,02187;
181110;0700;;;1,97585;
181110;0800;;;1,93632;
181110;0900;;;1,92708;
181110;1000;;;1,91812;
181110;1100;;;1,91738;
181110;1200;;;1,88993;
181110;1300;;;1,87775;
181110;1400;;;1,87493;
181110;1500;;;1,86605;
181110;1600;;;1,86822;
181110;1700;;;1,86913;
181110;1800;;;1,87798;
181110;1900;;;1,89612;
181110;2000;;;1,91867;
181110;2100;;;1,92147;
181110;2200;;;1,92487;
181110;2300;;;1,91892;
181111;0000;;;1,92935;
181111;0100;;;1,93777;
181111;0200;;;1,94672;
181111;0300;;;1,96403;
181111;0400;;;1,99583;
181111;0500;;;2,03137;
181111;0600;;;2,04758;
181111;0700;;;1,96468;
181111;0800;;;1,94122;
181111;0900;;;1,9284;
181111;1000;;;1,90707;
181111;1100;;;1,88942;
181111;1200;;;1,87808;
181111;1300;;;1,88707;
181111;1400;;;1,88022;
181111;1500;;;1,86952;
181111;1600;;;1,87032;
181111;1700;;;1,8725;
181111;1800;;;1,89223;
181111;1900;;;1,91362;
181111;2000;;;1,9191;
181111;2100;;;1,92258;
181111;2200;;;1,92883;
181111;2300;;;1,92885;
181112;0000;;;1,93132;
181112;0100;;;1,9551;
181112;0200;;;2,13083;
181112;0300;;;2,00655;
181112;0400;;;1,97078;
181112;0500;;;1,9829;
181112;0600;;;1,99727;
181112;0700;;;1,94933;
181112;0800;;;1,92862;
181112;0900;;;1,92443;
181112;1000;;;1,90005;
181112;1100;;;1,8823;
181112;1200;;;1,88478;
181112;1300;;;1,87968;
181112;1400;;;1,88062;
181112;1500;;;1,88367;
181112;1600;;;1,87895;
181112;1700;;;1,88125;
181112;1800;;;1,89385;
181112;1900;;;1,90965;
181112;2000;;;1,93178;
181112;2100;;;1,94842;
181112;2200;;;1,98232;
181112;2300;;;1,97287;
181113;0000;;;1,99347;
181113;0100;;;1,95112;
181113;0200;;;1,97728;
181113;0300;;;1,98683;
181113;0400;;;1,95335;
181113;0500;;;2,00813;
181113;0600;;;2,00918;
181113;0700;;;1,95875;
181113;0800;;;1,94955;
181113;0900;;;1,98067;
181113;1000;;;1,95823;
181113;1100;;;1,93285;
181113;1200;;;1,88638;
181113;1300;;;1,87195;
181113;1400;;;1,87618;
181113;1500;;;1,9137;
181113;1600;;;1,87665;
181113;1700;;;1,88267;
181113;1800;;;1,88518;
181113;1900;;;1,89577;
181113;2000;;;1,91285;
181113;2100;;;1,95152;
181113;2200;;;1,98327;
181113;2300;;;1,98853;
181114;0000;;;1,95648;
181114;0100;;;2,03548;
181114;0200;;;1,99542;
181114;0300;;;2,0009;
181114;0400;;;1,97662;
181114;0500;;;1,99937;
181114;0600;;;1,99542;
181114;0700;;;2,01137;
181114;0800;;;2,00663;
181114;0900;;;2,0331;
181114;1000;;;1,98307;
181114;1100;;;1,92422;
181114;1200;;;1,89988;
181114;1300;;;1,87812;
181114;1400;;;1,87342;
181114;1500;;;1,87263;
181114;1600;;;1,86853;
181114;1700;;;1,87747;
181114;1800;;;1,89983;
181114;1900;;;1,91505;
181114;2000;;;1,97695;
181114;2100;;;2,00948;
181114;2200;;;1,9725;
181114;2300;;;1,97518;
181115;0000;;;2,02583;
181115;0100;;;2,00575;
181115;0200;;;2,00935;
181115;0300;;;1,97258;
181115;0400;;;1,95638;
181115;0500;;;1,96698;
181115;0600;;;1,98628;
181115;0700;;;1,98848;
181115;0800;;;1,95432;
181115;0900;;;1,94535;
181115;1000;;;2,00307;
181115;1100;;;1,9195;
181115;1200;;;1,90187;
181115;1300;;;1,90007;
181115;1400;;;1,87315;
181115;1500;;;1,85448;
181115;1600;;;;
181115;1700;;;1,88025;
181115;1800;;;1,89317;
181115;1900;;;1,92225;
181115;2000;;;1,94105;
181115;2100;;;1,94052;
181115;2200;;;1,96135;
181115;2300;;;1,96555;
181116;0000;;;1,9864;
181116;0100;;;1,97918;
181116;0200;;;1,99658;
181116;0300;;;2,03205;
181116;0400;;;2,02882;
181116;0500;;;2,02098;
181116;0600;;;2,04325;
181116;0700;;;2,02862;
181116;0800;;;1,99342;
181116;0900;;;1,92333;
181116;1000;;;1,91118;
181116;1100;;;1,90142;
181116;1200;;;1,90353;
181116;1300;;;1,8721;
181116;1400;;;1,87683;
181116;1500;;;1,88268;
181116;1600;;;1,87768;
181116;1700;;;1,88668;
181116;1800;;;1,93195;
181116;1900;;;1,9213;
181116;2000;;;1,95607;
181116;2100;;;1,94632;
181116;2200;;;1,94293;
181116;2300;;;1,97353;
181117;0000;;;1,97228;
181117;0100;;;1,96362;
181117;0200;;;1,98187;
181117;0300;;;1,99747;
181117;0400;;;1,98545;
181117;0500;;;2,11823;
181117;0600;;;1,9719;
181117;0700;;;2,00518;
181117;0800;;;2,00033;
181117;0900;;;1,95457;
181117;1000;;;1,92132;
181117;1100;;;1,87217;
181117;1200;;;1,86832;
181117;1300;;;1,8717;
181117;1400;;;1,86828;
181117;1500;;;1,87092;
181117;1600;;;1,86628;
181117;1700;;;1,88227;
181117;1800;;;1,88217;
181117;1900;;;1,92555;
181117;2000;;;2,02153;
181117;2100;;;1,99883;
181117;2200;;;1,99788;
181117;2300;;;2,03028;
181118;0000;;;1,98837;
181118;0100;;;2,01007;
181118;0200;;;2,00628;
181118;0300;;;1,98405;
181118;0400;;;1,99142;
181118;0500;;;1,99762;
181118;0600;;;1,99882;
181118;0700;;;1,99433;
181118;0800;;;1,98075;
181118;0900;;;1,9873;
181118;1000;;;1,9422;
181118;1100;;;1,91068;
181118;1200;;;1,88988;
181118;1300;;;1,896;
181118;1400;;;1,8764;
181118;1500;;;1,87697;
181118;1600;;;1,87762;
181118;1700;;;1,87872;
181118;1800;;;1,89068;
181118;1900;;;1,9006;
181118;2000;;;1,95137;
181118;2100;;;1,95202;
181118;2200;;;1,93995;
181118;2300;;;1,95102;
181119;0000;;;1,9461;
181119;0100;;;1,93657;
181119;0200;;;1,94133;
181119;0300;;;1,93267;
181119;0400;;;1,96163;
181119;0500;;;1,96015;
181119;0600;;;1,95348;
181119;0700;;;1,9868;
181119;0800;;;1,91813;
181119;0900;;;1,90667;
181119;1000;;;1,8986;
181119;1100;;;1,88785;
181119;1200;;;1,87828;
181119;1300;;;1,87153;
181119;1400;;;1,8773;
181119;1500;;;1,87755;
181119;1600;;;1,87373;
181119;1700;;;1,87298;
181119;1800;;;1,8899;
181119;1900;;;1,90765;
181119;2000;;;1,9249;
181119;2100;;;1,92813;
181119;2200;;;1,93765;
181119;2300;;;1,9651;
181120;0000;;;1,92968;
181120;0100;;;1,96178;
181120;0200;;;1,96458;
181120;0300;;;1,97562;
181120;0400;;;1,97338;
181120;0500;;;1,995;
181120;0600;;;1,97813;
181120;0700;;;1,97907;
181120;0800;;;1,93033;
181120;0900;;;1,92255;
181120;1000;;;1,92123;
181120;1100;;;1,89327;
181120;1200;;;1,87048;
181120;1300;;;1,85903;
181120;1400;;;1,86267;
181120;1500;;;1,85945;
181120;1600;;;1,85545;
181120;1700;;;1,85792;
181120;1800;;;1,87173;
181120;1900;;;1,89455;
181120;2000;;;1,91413;
181120;2100;;;1,91965;
181120;2200;;;1,92323;
181120;2300;;;1,922;
181121;0000;;;1,9337;
181121;0100;;;1,94463;
181121;0200;;;1,93195;
181121;0300;;;1,93818;
181121;0400;;;1,94307;
181121;0500;;;1,95222;
181121;0600;;;1,95042;
181121;0700;;;1,92392;
181121;0800;;;1,91822;
181121;0900;;;1,90812;
181121;1000;;;1,91902;
181121;1100;;;1,89117;
181121;1200;;;1,893;
181121;1300;;;1,89308;
181121;1400;;;1,86598;
181121;1500;;;;
181121;1600;;;;
181121;1700;;;1,86645;
181121;1800;;;1,87785;
181121;1900;;;1,89507;
181121;2000;;;1,91012;
181121;2100;;;1,92075;
181121;2200;;;1,93425;
181121;2300;;;1,94245;
181122;0000;;;1,9806;
181122;0100;;;1,97978;
181122;0200;;;1,96835;
181122;0300;;;1,9958;
181122;0400;;;2,01207;
181122;0500;;;1,97085;
181122;0600;;;1,97058;
181122;0700;;;1,99215;
181122;0800;;;2,00182;
181122;0900;;;1,94053;
181122;1000;;;1,90602;
181122;1100;;;1,89838;
181122;1200;;;1,88302;
181122;1300;;;1,88073;
181122;1400;;;1,879;
181122;1500;;;2,01122;
181122;1600;;;1,9963;
181122;1700;;;1,89052;
181122;1800;;;1,89953;
181122;1900;;;1,91213;
181122;2000;;;1,93033;
181122;2100;;;1,9259;
181122;2200;;;1,91972;
181122;2300;;;1,92827;
181123;0000;;;1,9371;
181123;0100;;;1,95227;
181123;0200;;;1,95222;
181123;0300;;;1,93982;
181123;0400;;;1,92583;
181123;0500;;;1,92907;
181123;0600;;;1,93597;
181123;0700;;;1,92245;
181123;0800;;;1,91567;
181123;0900;;;1,91532;
181123;1000;;;1,90408;
181123;1100;;;1,88732;
181123;1200;;;1,88625;
181123;1300;;;1,88727;
181123;1400;;;1,89183;
181123;1500;;;1,88595;
181123;1600;;;1,88753;
181123;1700;;;1,8862;
181123;1800;;;1,91083;
181123;1900;;;1,93257;
181123;2000;;;1,93025;
181123;2100;;;1,92513;
181123;2200;;;1,93392;
181123;2300;;;1,9369;
181124;0000;;;1,93123;
181124;0100;;;1,94658;
181124;0200;;;1,9642;
181124;0300;;;1,95722;
181124;0400;;;1,99432;
181124;0500;;;2,00143;
181124;0600;;;2,06846;
181124;0700;;;1,98607;
181124;0800;;;1,93393;
181124;0900;;;1,92625;
181124;1000;;;1,92932;
181124;1100;;;2,05738;
181124;1200;;;1,906;
181124;1300;;;1,88872;
181124;1400;;;1,87982;
181124;1500;;;1,88015;
181124;1600;;;1,87883;
181124;1700;;;1,8827;
181124;1800;;;1,89667;
181124;1900;;;1,92427;
181124;2000;;;1,93125;
181124;2100;;;1,93522;
181124;2200;;;1,93772;
181124;2300;;;1,94322;
181125;0000;;;1,95943;
181125;0100;;;1,95203;
181125;0200;;;1,93983;
181125;0300;;;1,93938;
181125;0400;;;1,94025;
181125;0500;;;1,95082;
181125;0600;;;1,98645;
181125;0700;;;1,93977;
181125;0800;;;1,934;
181125;0900;;;1,91985;
181125;1000;;;1,92672;
181125;1100;;;1,90532;
181125;1200;;;1,90267;
181125;1300;;;1,89125;
181125;1400;;;1,87743;
181125;1500;;;1,87468;
181125;1600;;;1,87763;
181125;1700;;;1,88902;
181125;1800;;;1,90558;
181125;1900;;;1,92535;
181125;2000;;;1,92497;
181125;2100;;;1,91925;
181125;2200;;;1,92913;
181125;2300;;;1,94927;
181126;0000;;;1,94657;
181126;0100;;;1,95598;
181126;0200;;;1,94493;
181126;0300;;;1,93845;
181126;0400;;;1,93025;
181126;0500;;;1,92818;
181126;0600;;;1,93647;
181126;0700;;;1,93238;
181126;0800;;;1,93405;
181126;0900;;;1,93322;
181126;1000;;;1,94465;
181126;1100;;;1,9356;
181126;1200;;;1,89172;
181126;1300;;;1,88707;
181126;1400;;;1,8839;
181126;1500;;;1,87825;
181126;1600;;;1,88178;
181126;1700;;;1,89373;
181126;1800;;;1,90905;
181126;1900;;;1,92088;
181126;2000;;;1,92038;
181126;2100;;;1,92463;
181126;2200;;;1,95395;
181126;2300;;;1,95462;
181127;0000;;;1,95303;
181127;0100;;;2,07785;
181127;0200;;;2,03062;
181127;0300;;;2,1281;
181127;0400;;;2,04188;
181127;0500;;;2,01892;
181127;0600;;;1,98872;
181127;0700;;;1,95143;
181127;0800;;;1,94357;
181127;0900;;;1,93625;
181127;1000;;;1,96967;
181127;1100;;;1,89897;
181127;1200;;;1,90008;
181127;1300;;;1,88705;
181127;1400;;;1,8829;
181127;1500;;;1,87617;
181127;1600;;;1,87723;
181127;1700;;;1,88063;
181127;1800;;;1,90028;
181127;1900;;;1,91805;
181127;2000;;;1,92717;
181127;2100;;;1,92507;
181127;2200;;;1,94738;
181127;2300;;;1,9557;
181128;0000;;;1,93822;
181128;0100;;;1,92143;
181128;0200;;;1,91755;
181128;0300;;;1,91645;
181128;0400;;;1,9186;
181128;0500;;;1,91735;
181128;0600;;;1,92368;
181128;0700;;;1,91872;
181128;0800;;;1,91898;
181128;0900;;;1,91668;
181128;1000;;;1,91102;
181128;1100;;;1,90173;
181128;1200;;;1,89412;
181128;1300;;;1,87953;
181128;1400;;;1,8717;
181128;1500;;;1,8658;
181128;1600;;;1,85973;
181128;1700;;;1,86962;
181128;1800;;;1,88995;
181128;1900;;;1,90997;
181128;2000;;;1,90962;
181128;2100;;;1,91575;
181128;2200;;;1,91895;
181128;2300;;;1,92305;
181129;0000;;;1,91995;
181129;0100;;;1,93808;
181129;0200;;;1,95597;
181129;0300;;;1,94487;
181129;0400;;;1,94688;
181129;0500;;;1,93553;
181129;0600;;;1,96752;
181129;0700;;;1,95358;
181129;0800;;;1,94985;
181129;0900;;;1,93737;
181129;1000;;;1,98655;
181129;1100;;;1,94443;
181129;1200;;;;
181129;1300;;;1,89865;
181129;1400;;;1,89315;
181129;1500;;;1,89325;
181129;1600;;;1,89862;
181129;1700;;;1,92062;
181129;1800;;;1,89527;
181129;1900;;;1,90708;
181129;2000;;;1,9073;
181129;2100;;;1,91345;
181129;2200;;;1,91125;
181129;2300;;;1,91717;
181130;0000;;;1,92048;
181130;0100;;;1,9273;
181130;0200;;;1,92907;
181130;0300;;;1,93855;
181130;0400;;;1,92545;
181130;0500;;;1,92155;
181130;0600;;;1,94253;
181130;0700;;;1,9271;
181130;0800;;;1,92273;
181130;0900;;;1,92258;
181130;1000;;;1,92448;
181130;1100;;;1,91552;
181130;1200;;;1,90443;
181130;1300;;;1,89742;
181130;1400;;;1,88397;
181130;1500;;;1,88465;
181130;1600;;;1,87772;
181130;1700;;;1,89232;
181130;1800;;;1,89955;
181130;1900;;;1,90593;
181130;2000;;;1,90753;
181130;2100;;;1,9136;
181130;2200;;;1,91118;
181130;2300;;;1,91172;
181201;0000;;;1,91653;
181201;0100;;;1,91672;
181201;0200;;;1,91312;
181201;0300;;;1,91485;
181201;0400;;;1,91978;
181201;0500;;;1,92058;
181201;0600;;;1,91772;
181201;0700;;;1,9143;
181201;0800;;;1,90942;
181201;0900;;;1,90567;
181201;1000;;;1,91442;
181201;1100;;;1,90073;
181201;1200;;;1,8956;
181201;1300;;;1,88517;
181201;1400;;;1,8756;
181201;1500;;;1,88078;
181201;1600;;;1,88977;
181201;1700;;;1,8962;
181201;1800;;;1,90685;
181201;1900;;;1,91912;
181201;2000;;;1,90868;
181201;2100;;;1,90987;
181201;2200;;;1,91222;
181201;2300;;;1,91143;
181202;0000;;;1,90977;
181202;0100;;;1,91555;
181202;0200;;;1,91162;
181202;0300;;;1,9068;
181202;0400;;;1,90652;
181202;0500;;;1,9099;
181202;0600;;;1,90687;
181202;0700;;;1,90908;
181202;0800;;;1,90975;
181202;0900;;;1,90833;
181202;1000;;;1,91205;
181202;1100;;;1,91125;
181202;1200;;;1,90468;
181202;1300;;;1,9142;
181202;1400;;;1,90342;
181202;1500;;;1,9004;
181202;1600;;;1,90697;
181202;1700;;;1,90647;
181202;1800;;;1,90815;
181202;1900;;;1,91303;
181202;2000;;;1,91167;
181202;2100;;;1,92488;
181202;2200;;;1,93765;
181202;2300;;;1,94302;
181203;0000;;;1,96995;
181203;0100;;;1,93353;
181203;0200;;;1,91353;
181203;0300;;;1,91567;
181203;0400;;;1,90957;
