FECHA (YYMMDD);HORA (HHMM);Registros validados;Registros preliminares;Registros no validados;
130211;0800;;29,3731;;
130211;0900;;16,8845;;
130211;1000;;4,8955;;
130211;1100;;;;
130211;1200;;;;
130211;1300;;1,79835;;
130211;1400;;1,59853;;
130211;1500;;1,09899;;
130211;1600;;0,999084;;
130211;1700;;1,59853;;
130211;1800;;3,09716;;
130211;1900;;1,59853;;
130211;2000;;0,899176;;
130211;2100;;1,29881;;
130211;2200;;1,1989;;
130211;2300;;1,69844;;
130212;0000;;1,99817;;
130212;0100;;1,29881;;
130212;0200;;0,599449;;
130212;0300;;0,699359;;
130212;0400;;1,89826;;
130212;0500;;1,1989;;
130212;0600;;1,09899;;
