FECHA (YYMMDD);HORA (HHMM);;
091027;1900;;
091027;2000;;
091027;2100;;
091027;2200;;
091027;2300;;
091028;0000;;
091028;0100;;
091028;0200;;
091028;0300;;
091028;0400;;
091028;0500;;
091028;0600;;
091028;0700;;
091028;0800;;
091028;0900;;
091028;1000;;
091028;1100;;
091028;1200;;
091028;1300;;
091028;1400;;
091028;1500;;
091028;1600;;
091028;1700;;
091028;1800;;
091028;1900;;
091028;2000;;
091028;2100;;
091028;2200;;
091028;2300;;
091029;0000;;
091029;0100;;
091029;0200;;
091029;0300;;
091029;0400;;
091029;0500;;
091029;0600;;
091029;0700;;
091029;0800;;
091029;0900;;
091029;1000;;
091029;1100;;
091029;1200;;
091029;1300;;
091029;1400;;
091029;1500;;
091029;1600;;
091029;1700;;
091029;1800;;
091029;1900;;
091029;2000;;
091029;2100;;
091029;2200;;
091029;2300;;
091030;0000;;
091030;0100;;
091030;0200;;
091030;0300;;
091030;0400;;
091030;0500;;
091030;0600;;
091030;0700;;
091030;0800;;
091030;0900;;
091030;1000;;
091030;1100;;
091030;1200;;
091030;1300;;
091030;1400;;
091030;1500;;
091030;1600;;
091030;1700;;
091030;1800;;
091030;1900;;
091030;2000;;
091030;2100;;
091030;2200;;
091030;2300;;
091031;0000;;
091031;0100;;
091031;0200;;
091031;0300;;
091031;0400;;
091031;0500;;
091031;0600;;
091031;0700;;
091031;0800;;
091031;0900;;
091031;1000;;
091031;1100;;
091031;1200;;
091031;1300;;
091031;1400;;
091031;1500;;
091031;1600;;
091031;1700;;
091031;1800;;
091031;1900;;
091031;2000;;
091031;2100;;
091031;2200;;
091031;2300;;
091101;0000;;
091101;0100;;
091101;0200;;
091101;0300;;
091101;0400;;
091101;0500;;
091101;0600;;
091101;0700;;
091101;0800;;
091101;0900;;
091101;1000;;
091101;1100;;
091101;1200;;
091101;1300;;
091101;1400;;
091101;1500;;
091101;1600;;
091101;1700;;
091101;1800;;
091101;1900;;
091101;2000;;
091101;2100;;
091101;2200;;
091101;2300;;
091102;0000;;
091102;0100;;
091102;0200;;
091102;0300;;
091102;0400;;
